option randseed 1533747716550724;
option randseed 1533747716550724;
jobs, 8
depots, 2
techs, 4
skill domains, 2
skill levels, 2
weeks, 2
tech hours, 320
runs, 1000
problem testing: var_leave, var_arrive, var_start, var_twotech,
  var_night_away, var_hours_tech, var_tech_pair, var_late, objective,
  c_tech_min, c_tech_max, c_tech_inout, c_return_home, c_arcs, c_twotech,
  c_pair_balance, c_pair_sym, c_pair_ub, c_tw_arrive, c_tw_leave;
Count	Result	Gurobi	CPLEX	Objective
1	solved	8.639686	27.0	solved	1.536766	27.0
2	infeas	0.075988	26.0	infeas	0.055992	26.0
3	solved	7.908798	23.0	solved	0.708891	23.0
4	infeas	0.084988	9.0	infeas	0.062991	9.0
5	solved	33.980834	25.0	unboun	16.526487	25.0
6	solved	4.530311	23.0	solved	0.482927	23.0
7	infeas	0.074988	5.0	infeas	0.054993	5.0
8	limit	316.673857	25.0	limit	266.120544	25.0
9	infeas	0.057991	5.0	infeas	0.042994	5.0
10	infeas	0.057991	3.0	infeas	0.040994	3.0
11	solved	2.841568	30.0	solved	0.472927	30.0
12	infeas	0.106984	13.0	infeas	0.079988	13.0
13	infeas	0.061990	22.0	infeas	0.045994	22.0
14	solved	2.395635	19.0	solved	0.314953	19.0
15	infeas	0.060990	9.0	infeas	0.043994	9.0
16	solved	6.284044	27.0	solved	0.661900	27.0
17	infeas	0.063990	15.0	infeas	0.045994	15.0
18	infeas	0.104983	3.0	infeas	0.070989	3.0
19	solved	5.141218	18.0	solved	0.532920	18.0
20	solved	4.904254	25.0	solved	0.615907	25.0
21	solved	4.123373	18.0	solved	0.383942	18.0
22	infeas	0.078987	0.0	infeas	0.051993	0.0
23	infeas	0.063989	0.0	infeas	0.047993	0.0
24	infeas	0.058992	0.0	infeas	0.043992	0.0
25	infeas	0.119983	0.0	infeas	0.075988	0.0
26	solved	24.168326	29.0	solved	1.131828	29.0
27	infeas	0.057991	13.0	infeas	0.042994	13.0
28	solved	7.990785	25.0	solved	0.742887	25.0
29	infeas	0.060991	9.0	infeas	0.044993	9.0
30	solved	4.110375	32.0	solved	0.635903	32.0
31	infeas	0.051993	8.0	infeas	0.036993	8.0
32	solved	6.974940	24.0	solved	0.881866	24.0
33	infeas	0.065990	14.0	infeas	0.049992	14.0
34	infeas	0.048993	12.0	infeas	0.035995	12.0
35	solved	59.106014	30.0	solved	0.897863	30.0
36	infeas	0.035995	15.0	infeas	0.027996	15.0
37	solved	7.341884	23.0	solved	0.909861	23.0
38	solved	6.282046	28.0	solved	0.457930	28.0
39	solved	3.301498	24.0	solved	0.682896	24.0
40	solved	4.843264	22.0	solved	0.634903	22.0
41	solved	2.095682	21.0	solved	0.435933	21.0
42	solved	15.380662	26.0	unboun	2.839569	26.0
43	infeas	0.058991	8.0	infeas	0.042993	8.0
44	infeas	0.073989	3.0	infeas	0.050992	3.0
45	solved	4.378334	25.0	solved	0.682896	25.0
46	solved	3.876411	32.0	solved	0.509922	32.0
47	solved	9.475560	23.0	solved	5.313193	23.0
48	infeas	0.064990	1.0	infeas	0.042993	1.0
49	infeas	0.102984	0.0	infeas	0.064991	0.0
50	solved	3.048536	28.0	solved	0.192970	28.0
51	infeas	0.077988	22.0	infeas	0.054992	22.0
52	infeas	0.073989	4.0	infeas	0.052992	4.0
53	solved	6.799966	34.0	solved	0.517922	34.0
54	infeas	0.091986	12.0	infeas	0.066990	12.0
55	solved	26.130027	26.0	solved	8.386725	26.0
56	infeas	0.049992	17.0	infeas	0.037995	17.0
57	infeas	0.071989	6.0	infeas	0.052992	6.0
58	infeas	0.064990	3.0	infeas	0.047993	3.0
59	infeas	0.045993	3.0	infeas	0.032995	3.0
60	infeas	0.043993	0.0	infeas	0.031995	0.0
61	infeas	0.066990	0.0	infeas	0.042994	0.0
62	infeas	0.051992	0.0	infeas	0.034994	0.0
63	solved	7.074925	26.0	solved	0.841871	26.0
64	solved	8.795664	31.0	solved	0.998848	31.0
65	infeas	0.058991	19.0	infeas	0.042993	19.0
66	infeas	0.068990	12.0	infeas	0.049992	12.0
67	solved	34.958685	23.0	solved	34.613739	23.0
68	solved	21.602716	23.0	solved	3.145521	23.0
69	infeas	0.092986	14.0	infeas	0.069989	14.0
70	solved	6.080076	26.0	solved	7.329886	26.0
71	solved	5.075228	32.0	solved	0.685896	32.0
72	solved	18.946120	27.0	solved	0.601908	27.0
73	infeas	0.069990	10.0	infeas	0.049992	10.0
74	solved	6.962941	28.0	solved	0.783881	28.0
75	solved	4.093377	29.0	solved	0.517923	29.0
76	solved	3.153520	22.0	solved	0.567914	22.0
77	infeas	0.070988	22.0	infeas	0.054993	22.0
78	infeas	0.069989	8.0	infeas	0.050992	8.0
79	infeas	0.063991	0.0	infeas	0.043992	0.0
80	infeas	0.075989	0.0	infeas	0.050992	0.0
81	solved	8.903647	20.0	solved	0.530919	20.0
82	solved	4.163367	20.0	solved	0.459930	20.0
83	infeas	0.090986	8.0	infeas	0.065990	8.0
84	solved	6.842960	28.0	solved	0.724890	28.0
85	infeas	0.089986	22.0	infeas	0.068990	22.0
86	solved	3.032539	30.0	solved	0.551916	30.0
87	infeas	0.056991	17.0	infeas	0.041993	17.0
88	infeas	0.071990	12.0	infeas	0.049992	12.0
89	infeas	0.111983	6.0	infeas	0.076989	6.0
90	solved	5.743126	38.0	solved	1.270807	38.0
91	solved	10.195450	44.0	solved	0.683896	44.0
92	solved	4.135372	28.0	solved	0.660899	28.0
93	infeas	0.082987	5.0	infeas	0.058992	5.0
94	infeas	0.044992	0.0	infeas	0.033995	0.0
95	infeas	0.056991	0.0	infeas	0.038995	0.0
96	infeas	0.082988	0.0	infeas	0.054991	0.0
97	solved	52.109078	26.0	unboun	1.192818	26.0
98	solved	5.086228	20.0	solved	0.921860	20.0
99	infeas	0.088985	16.0	infeas	0.062991	16.0
100	solved	5.976092	22.0	solved	0.599909	22.0
101	solved	9.887497	19.0	unboun	4.222357	19.0
102	solved	14.842744	32.0	solved	0.805878	32.0
103	solved	5.663139	28.0	solved	0.748886	28.0
104	infeas	0.070989	16.0	infeas	0.055991	16.0
105	infeas	0.085987	6.0	infeas	0.061991	6.0
106	infeas	0.074989	2.0	infeas	0.051991	2.0
107	infeas	0.064991	1.0	infeas	0.044993	1.0
108	solved	7.229900	30.0	solved	0.586912	30.0
109	solved	4.022388	18.0	solved	0.521920	18.0
110	solved	4.428327	18.0	solved	0.434935	18.0
111	infeas	0.097985	2.0	infeas	0.072988	2.0
112	infeas	0.079988	4.0	infeas	0.059991	4.0
113	solved	4.895256	24.0	solved	0.574913	24.0
114	infeas	0.082987	6.0	infeas	0.060991	6.0
115	solved	6.966940	24.0	solved	0.575913	24.0
116	solved	9.334581	31.0	unboun	1.746735	31.0
117	infeas	0.054991	9.0	infeas	0.039994	9.0
118	infeas	0.081988	0.0	infeas	0.059990	0.0
119	infeas	0.057991	0.0	infeas	0.043994	0.0
120	solved	2.968548	30.0	solved	0.456931	30.0
121	infeas	0.089986	21.0	infeas	0.062991	21.0
122	solved	3.937401	27.0	solved	0.534919	27.0
123	solved	15.831594	29.0	solved	14.167846	29.0
124	solved	2.683591	38.0	solved	0.433934	38.0
125	infeas	0.100985	20.0	infeas	0.074989	20.0
126	solved	39.300025	30.0	solved	1.127828	30.0
127	solved	6.519009	29.0	solved	0.622906	29.0
128	solved	5.361185	27.0	unboun	0.815876	27.0
129	infeas	0.043993	14.0	infeas	0.031996	14.0
130	infeas	0.070988	9.0	infeas	0.049993	9.0
131	infeas	0.063990	7.0	infeas	0.046993	7.0
