option randseed 1533926446356071;
option randseed 1533926446356071;
jobs, 16
depots, 2
techs, 4
skill domains, 2
skill levels, 2
weeks, 2
tech hours, 320
runs, 1000
problem testing: var_leave, var_arrive, var_start, var_twotech,
  var_night_away, var_hours_tech, var_tech_pair, var_late, objective,
  c_tech_min, c_tech_max, c_tech_inout, c_return_home, c_arcs, c_twotech,
  c_pair_balance, c_pair_sym, c_pair_ub, c_tw_arrive, c_tw_leave,
  c_start_time, c_finish_time, c_hours_tech_balance, c_hours_tech_pair_1,
  c_hours_tech_pair_2, c_job_order, c_day_capacity, c_consec_hours_l;
Count	Result	Gurobi	CPLEX	Objective
1	infeas	17.093400	0.0	infeas	90.178291	0.0
3	infeas	0.237964	0.0	infeas	0.154976	0.0
4	infeas	0.171974	0.0	infeas	0.116982	0.0
7	infeas	0.257962	0.0	infeas	0.165974	0.0
12	infeas	0.219967	0.0	infeas	0.142978	0.0
15	infeas	0.246963	0.0	infeas	0.158975	0.0
16	infeas	0.324951	0.0	infeas	0.201970	0.0
18	infeas	0.235963	0.0	infeas	0.151977	0.0
19	infeas	0.271959	0.0	infeas	0.175973	0.0
20	infeas	1.845719	0.0	infeas	44.866180	0.0
24	infeas	0.204969	0.0	infeas	0.134979	0.0
27	infeas	0.185972	0.0	infeas	0.123981	0.0
28	infeas	1.650749	0.0	infeas	0.753885	0.0
30	infeas	1.380790	0.0	infeas	36.359473	0.0
31	infeas	0.207968	0.0	infeas	0.138979	0.0
33	infeas	0.290956	0.0	infeas	0.181973	0.0
34	infeas	0.200969	0.0	infeas	0.132980	0.0
37	infeas	0.229964	0.0	infeas	0.150978	0.0
38	infeas	1.656748	0.0	infeas	1.540766	0.0
42	infeas	0.261960	0.0	infeas	0.168974	0.0
43	infeas	0.173973	0.0	infeas	0.117983	0.0
46	infeas	0.271959	0.0	infeas	0.175973	0.0
47	limit	223.667997	0.0	limit	128.659441	0.0
56	infeas	0.274958	0.0	infeas	0.177973	0.0
57	infeas	0.265960	0.0	infeas	0.169973	0.0
58	infeas	0.201969	0.0	infeas	0.134980	0.0
60	infeas	0.269959	0.0	infeas	0.170974	0.0
63	limit	167.733501	0.0	limit	184.945884	0.0
67	infeas	0.207969	0.0	infeas	0.136979	0.0
69	infeas	1.710739	0.0	infeas	13.130004	0.0
70	limit	219.426642	0.0	limit	152.533812	0.0
76	infeas	0.283956	0.0	infeas	0.181973	0.0
77	infeas	25.864068	0.0	infeas	113.593731	0.0
78	infeas	1.149825	0.0	infeas	1.301803	0.0
79	infeas	11.672225	0.0	infeas	43.069452	0.0
80	infeas	0.217968	0.0	infeas	0.140978	0.0
81	infeas	9.770515	0.0	infeas	33.764866	0.0
86	infeas	0.223966	0.0	infeas	0.145978	0.0
87	limit	267.274369	0.0	limit	247.214417	0.0
89	infeas	0.210968	0.0	infeas	0.138979	0.0
90	infeas	0.233964	0.0	infeas	0.154977	0.0
93	infeas	0.206968	0.0	infeas	0.136980	0.0
96	infeas	0.205968	0.0	infeas	0.134979	0.0
98	infeas	0.199970	0.0	infeas	0.133980	0.0
99	infeas	0.311953	0.0	infeas	0.199969	0.0
100	infeas	19.112095	0.0	infeas	30.951294	0.0
102	infeas	0.300954	0.0	infeas	0.190971	0.0
107	limit	247.681347	0.0	limit	177.809969	0.0
108	infeas	0.290955	0.0	infeas	0.187972	0.0
114	infeas	0.310952	0.0	infeas	0.196971	0.0
121	infeas	0.261960	0.0	infeas	0.167974	0.0
127	limit	249.380089	0.0	limit	149.469277	0.0
128	infeas	0.230965	0.0	infeas	0.149977	0.0
130	infeas	1.908710	0.0	infeas	1.762732	0.0
131	infeas	0.337949	0.0	infeas	0.212967	0.0
132	infeas	0.202970	0.0	infeas	0.132980	0.0
133	limit	219.850577	0.0	limit	170.165131	0.0
135	infeas	0.243963	0.0	infeas	0.156976	0.0
137	infeas	1.687744	0.0	infeas	3.804421	0.0
138	infeas	0.255961	0.0	infeas	0.167975	0.0
141	limit	244.642809	0.0	limit	127.251654	0.0
145	infeas	0.241964	0.0	infeas	0.154975	0.0
148	infeas	0.227966	0.0	infeas	0.147978	0.0
150	infeas	0.324950	0.0	infeas	0.206968	0.0
152	limit	247.566365	0.0	limit	143.814137	0.0
154	infeas	16.183539	0.0	infeas	29.690487	0.0
155	infeas	0.237964	0.0	infeas	0.152977	0.0
156	infeas	0.269958	0.0	infeas	0.172974	0.0
157	infeas	0.182973	0.0	infeas	0.122981	0.0
159	infeas	0.327950	0.0	infeas	0.208967	0.0
160	infeas	7.820812	0.0	infeas	11.045321	0.0
